Date,Cases,Deaths,Recovered,Travel_history,Province,City,Lockdown
4/14/2020,14,0,0,Local - Social Contact,Punjab,Bhakhar,Smart
4/14/2020,10,0,0,Tableeghi Jamaat,Punjab,Raiwind,Smart
4/14/2020,66,3,0,Local - Social Contact,Sindh,Karachi,Smart
4/14/2020,0,1,3,Local - Social Contact,Sindh,Hyderabad,Smart
4/14/2020,0,0,1,Iran/Taftan,Sindh,Sukkur,Smart
4/15/2020,3,0,0,Unknown,Azad Jummu Kashmir,Muzaffarabad,Smart
4/15/2020,33,1,13,Unknown,Baluchistan,Quetta,Smart
4/15/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,Khyber,Smart
4/15/2020,0,0,19,Local - Social Contact,Gilgit-Baltistan,Skardu,Smart
4/15/2020,3,0,0,Local - Social Contact,Gilgit-Baltistan,Diamer,Smart
4/15/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar,Smart
4/15/2020,6,0,2,Local - Social Contact,Gilgit-Baltistan,Astore,Smart
4/15/2020,0,0,1,Local - Social Contact,Gilgit-Baltistan,Nagar,Smart
4/15/2020,9,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/15/2020,38,4,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/15/2020,0,0,3,Iran/Taftan,Khyber Pakhtunkhwa,Peshawar,Smart
4/15/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,Smart
4/15/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,Smart
4/15/2020,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,Smart
4/15/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,Smart
4/15/2020,1,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Smart
4/15/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Smart
4/15/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Smart
4/15/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,Smart
4/15/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,Smart
4/15/2020,20,0,0,Local - Social Contact,Punjab,Rawalpindi,Smart
4/15/2020,10,0,0,Local - Social Contact,Punjab,Gujranwala,Smart
4/15/2020,0,0,28,Local - Social Contact,Punjab,Lahore,Smart
4/15/2020,0,0,1,Local - Social Contact,Punjab,Chakwal,Smart
4/15/2020,24,0,0,Local - Social Contact,Punjab,Lahore,Smart
4/15/2020,3,0,0,Local - Social Contact,Punjab,Mandi Bahauddin,Smart
4/15/2020,1,0,0,Local - Social Contact,Punjab,Jhang,Smart
4/15/2020,7,0,0,Local - Social Contact,Punjab,Narowal,Smart
4/15/2020,1,0,0,Local - Social Contact,Sindh,Larkana,Smart
4/15/2020,7,0,0,Local - Social Contact,Sindh,Naushero Feroz,Smart
4/15/2020,28,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,Smart
4/15/2020,20,0,104,Tableeghi Jamaat,Sindh,Hyderabad,Smart
4/15/2020,94,5,27,Local - Social Contact,Sindh,Karachi,Smart
4/15/2020,0,1,0,Iran/Taftan,Sindh,Sukkur,Smart
4/16/2020,24,2,59,Local - Social Contact,Baluchistan,Quetta,Smart
4/16/2020,2,0,0,Local - Social Contact,Federal Administration Tribal Area,Kurrum,Smart
4/16/2020,0,0,1,Local - Social Contact,Federal Administration Tribal Area,Bajaur,Smart
4/16/2020,8,0,6,Unknown,Gilgit-Baltistan,Gilgit,Smart
4/16/2020,5,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/16/2020,22,2,1,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/16/2020,1,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,Smart
4/16/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,Smart
4/16/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,Smart
4/16/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,Smart
4/16/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,Smart
4/16/2020,2,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,Smart
4/16/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,Smart
4/16/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Smart
4/16/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Smart
4/16/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,Smart
4/16/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Smart
4/16/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,Smart
4/16/2020,0,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,Smart
4/16/2020,21,0,0,Local - Social Contact,Punjab,Rawalpindi,Smart
4/16/2020,10,0,0,Local - Social Contact,Punjab,Gujranwala,Smart
4/16/2020,9,0,0,Local - Social Contact,Punjab,Multan,Smart
4/16/2020,4,0,0,Local - Social Contact,Punjab,Gujrat,Smart
4/16/2020,0,7,112,Unknown,Punjab,Lahore,Smart
4/16/2020,24,0,0,Local - Social Contact,Punjab,Lahore,Smart
4/16/2020,8,0,0,Local - Social Contact,Punjab,Faisalabad,Smart
4/16/2020,1,0,0,Local - Social Contact,Punjab,Dera Ghazi Khan,Smart
4/16/2020,21,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,Smart
4/16/2020,86,0,0,Unknown,Punjab,Sargodha,Smart
4/16/2020,3,0,0,Local - Social Contact,Punjab,Sialkot,Smart
4/16/2020,3,0,0,Local - Social Contact,Punjab,Bahawal Nagar,Smart
4/16/2020,48,0,0,Unknown,Punjab,Bahawalpur,Smart
4/16/2020,4,0,0,Local - Social Contact,Punjab,Sheikhupura,Smart
4/16/2020,1,0,0,Local - Social Contact,Punjab,Bhakhar,Smart
4/16/2020,10,0,0,Tableeghi Jamaat,Punjab,Multan,Smart
4/16/2020,21,0,0,Local - Social Contact,Punjab,Khushab,Smart
4/16/2020,70,4,16,Local - Social Contact,Sindh,Karachi,Smart
4/16/2020,1,0,0,Local - Social Contact,Sindh,Hyderabad,Smart
4/16/2020,10,0,0,Local - Social Contact,Sindh,Dadu,Smart
4/16/2020,3,0,0,Local - Social Contact,Sindh,Shikarpur,Smart
4/16/2020,0,0,0,Unknown,Sindh,Khairpur,Smart
4/16/2020,52,0,0,Unknown,Sindh,Sukkur,Smart
4/16/2020,96,0,0,Unknown,Sindh,Ghotki,Smart
4/16/2020,4,0,0,Local - Social Contact,Sindh,Tando Alahyar,Smart
4/16/2020,1,0,0,Local - Social Contact,Sindh,Tando M. Khan,Smart
4/16/2020,12,0,0,Local - Social Contact,Sindh,Sanghar,Smart
4/16/2020,5,0,0,Local - Social Contact,Sindh,Sujawal,Smart
4/16/2020,3,0,0,Local - Social Contact,Sindh,Naushero Feroz,Smart
4/16/2020,2,0,0,Local - Social Contact,Sindh,Badin,Smart
4/16/2020,2,0,0,Local - Social Contact,Sindh,Jamshoro,Smart
4/16/2020,53,0,0,Unknown,Sindh,Shaheed Benazirabad,Smart
4/17/2020,2,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,Smart
4/17/2020,6,0,0,Unknown,Baluchistan,Quetta,Smart
4/17/2020,41,0,0,Local - Social Contact,Baluchistan,Quetta,Smart
4/17/2020,5,0,9,Local - Social Contact,Gilgit-Baltistan,Gilgit,Smart
4/17/2020,9,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/17/2020,24,2,0,Local - Social Contact,Punjab,Lahore,Smart
4/17/2020,20,0,0,Local - Social Contact,Punjab,Rawalpindi,Smart
4/17/2020,10,0,0,Local - Social Contact,Punjab,Gujranwala,Smart
4/17/2020,9,0,0,Local - Social Contact,Punjab,Multan,Smart
4/17/2020,4,0,0,Local - Social Contact,Punjab,Gujrat,Smart
4/17/2020,8,0,0,Local - Social Contact,Punjab,Faisalabad,Smart
4/17/2020,20,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,Smart
4/17/2020,3,0,0,Local - Social Contact,Punjab,Sialkot,Smart
4/17/2020,4,0,0,Local - Social Contact,Punjab,Bahawal Nagar,Smart
4/17/2020,95,0,0,Tableeghi Jamaat,Punjab,Multan,Smart
4/17/2020,9,0,0,Local - Social Contact,Punjab,Muzaffargar,Smart
4/17/2020,2,0,0,Local - Social Contact,Punjab,Nankana,Smart
4/17/2020,1,0,0,Local - Social Contact,Punjab,Kasur,Smart
4/17/2020,4,0,0,Local - Social Contact,Punjab,Laiya,Smart
4/17/2020,123,2,3,Unknown,Sindh,Karachi,Smart
4/17/2020,0,0,2,Local - Social Contact,Sindh,Larkana,Smart
4/17/2020,1,0,0,Local - Social Contact,Sindh,Badin,Smart
4/17/2020,1,0,0,Local - Social Contact,Sindh,Naushero Feroz,Smart
4/17/2020,2,0,0,Local - Social Contact,Sindh,Sujawal,Smart
4/17/2020,1,0,0,Local - Social Contact,Sindh,Sanghar,Smart
4/17/2020,6,0,0,Local - Social Contact,Sindh,Tando M. Khan,Smart
4/17/2020,28,0,0,Unknown,Sindh,Ghotki,Smart
4/17/2020,73,0,0,Unknown,Sindh,Khairpur,Smart
4/17/2020,1,0,0,Local - Social Contact,Sindh,Umerkot,Smart
4/18/2020,8,0,0,Local - Social Contact,Baluchistan,Quetta,Smart
4/18/2020,7,0,1,Local - Social Contact,Gilgit-Baltistan,Gilgit,Smart
4/18/2020,9,1,2,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/18/2020,43,5,0,Unknown,Khyber Pakhtunkhwa,Peshawar,Smart
4/18/2020,41,0,0,Afghanistan,Khyber Pakhtunkhwa,Peshawar,Smart
4/18/2020,2,0,25,India,Punjab,Lahore,Smart
4/18/2020,5,4,0,Local - Social Contact,Punjab,Lahore,Smart
4/18/2020,2,0,0,Local - Social Contact,Punjab,Dera Ghazi Khan,Smart
4/18/2020,7,0,0,Local - Social Contact,Punjab,Gujrat,Smart
4/18/2020,1,0,0,Local - Social Contact,Punjab,Rawalpindi,Smart
4/18/2020,1,0,0,Local - Social Contact,Punjab,Chakwal,Smart
4/18/2020,1,0,0,Local - Social Contact,Punjab,Attock,Smart
4/18/2020,138,1,11,Unknown,Sindh,Karachi,Smart
4/18/2020,1,0,0,Local - Social Contact,Sindh,Kambar Shahdadkot,Smart
4/18/2020,9,0,0,Local - Social Contact,Sindh,Kashmore,Smart
4/18/2020,6,0,0,Local - Social Contact,Sindh,Mirpurkhas,Smart
4/18/2020,4,0,0,Local - Social Contact,Sindh,Tharparkar,Smart
4/18/2020,0,0,0,Iran/Taftan,Sindh,Sukkur,Smart
4/19/2020,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,Smart
4/19/2020,56,0,0,Local - Social Contact,Baluchistan,Quetta,Smart
4/19/2020,0,1,0,Local - Social Contact,Federal Administration Tribal Area,Mohmand,Smart
4/19/2020,6,0,1,Local - Social Contact,Gilgit-Baltistan,Gilgit,Smart
4/19/2020,8,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/19/2020,60,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/19/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,Smart
4/19/2020,0,4,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Smart
4/19/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,Smart
4/19/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,Smart
4/19/2020,0,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,Smart
4/19/2020,0,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,Smart
4/19/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,Smart
4/19/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,Smart
4/19/2020,0,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,Smart
4/19/2020,0,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,Smart
4/19/2020,0,0,8,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,Smart
4/19/2020,0,0,15,Local - Social Contact,Khyber Pakhtunkhwa,Buner,Smart
4/19/2020,0,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,Smart
4/19/2020,0,0,29,Tableeghi Jamaat,Punjab,Lahore,Smart
4/19/2020,3,0,0,Jail,Punjab,Lahore,Smart
4/19/2020,36,0,0,Local - Social Contact,Punjab,Lahore,Smart
4/19/2020,3,0,0,Local - Social Contact,Punjab,Multan,Smart
4/19/2020,0,0,4,Local - Social Contact,Punjab,Gujrat,Smart
4/19/2020,15,0,0,Local - Social Contact,Punjab,Gujranwala,Smart
4/19/2020,32,0,0,Local - Social Contact,Punjab,Rawalpindi,Smart
4/19/2020,1,0,0,Local - Social Contact,Punjab,Narowal,Smart
4/19/2020,2,0,0,Local - Social Contact,Punjab,Rahim Yar Khan,Smart
4/19/2020,29,0,0,Local - Social Contact,Punjab,Sargodha,Smart
4/19/2020,13,0,0,Local - Social Contact,Punjab,Attock,Smart
4/19/2020,1,0,0,Local - Social Contact,Punjab,Sahewal,Smart
4/19/2020,23,0,0,Local - Social Contact,Punjab,Sialkot,Smart
4/19/2020,0,0,1,Local - Social Contact,Punjab,Hafizabad,Smart
4/19/2020,7,0,0,Local - Social Contact,Punjab,Nankana,Smart
4/19/2020,0,0,4,Local - Social Contact,Punjab,Bahawalpur,Smart
4/19/2020,76,0,0,Local - Social Contact,Punjab,Lodhran,Smart
4/19/2020,5,0,0,Local - Social Contact,Punjab,Khanewal,Smart
4/19/2020,5,0,0,Local - Social Contact,Punjab,Toba Tek Singh,Smart
4/19/2020,3,0,0,Local - Social Contact,Punjab,Sheikhupura,Smart
4/19/2020,1,0,0,Local - Social Contact,Punjab,Bhakhar,Smart
4/19/2020,182,8,0,Unknown,Sindh,Karachi,Smart
4/19/2020,3,0,0,Local - Social Contact,Sindh,Umerkot,Smart
4/19/2020,2,0,0,Local - Social Contact,Sindh,Shikarpur,Smart
4/19/2020,10,0,0,Local - Social Contact,Sindh,Jacobabad,Smart
4/20/2020,33,1,0,Local - Social Contact,Baluchistan,Quetta,Smart
4/20/2020,18,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,Smart
4/20/2020,10,1,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/20/2020,98,5,11,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/20/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,Smart
4/20/2020,0,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurrum,Smart
4/20/2020,0,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Smart
4/20/2020,0,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,Smart
4/20/2020,0,0,15,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Smart
4/20/2020,0,0,17,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Smart
4/20/2020,0,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,Smart
4/20/2020,334,1,0,Local - Social Contact,Punjab,Lahore,Smart
4/20/2020,150,5,10,Local - Social Contact,Sindh,Karachi,Smart
4/20/2020,57,0,0,Unknown,Sindh,Larkana,Smart
4/20/2020,6,0,0,Jail,Sindh,Karachi,Smart
4/20/2020,1,0,0,Local - Social Contact,Sindh,Dadu,Smart
4/21/2020,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,Smart
4/21/2020,31,0,0,Local - Social Contact,Baluchistan,Quetta,Smart
4/21/2020,1,0,4,Local - Social Contact,Federal Administration Tribal Area,Khyber,Smart
4/21/2020,5,0,0,Local - Social Contact,Federal Administration Tribal Area,Kurrum,Smart
4/21/2020,1,0,0,Local - Social Contact,Federal Administration Tribal Area,North Waziristan,Smart
4/21/2020,2,0,3,Local - Social Contact,Gilgit-Baltistan,Gilgit,Smart
4/21/2020,4,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/21/2020,69,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Karak,Smart
4/21/2020,0,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,Smart
4/21/2020,0,0,8,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,Smart
4/21/2020,26,5,2,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/21/2020,2,0,0,Afghanistan,Khyber Pakhtunkhwa,Peshawar,Smart
4/21/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,Smart
4/21/2020,1,0,9,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,Smart
4/21/2020,8,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Smart
4/21/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,Smart
4/21/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,Smart
4/21/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,Smart
4/21/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,Smart
4/21/2020,11,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,Smart
4/21/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,Smart
4/21/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,Smart
4/21/2020,0,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Smart
4/21/2020,217,9,39,Unknown,Punjab,Lahore,Smart
4/21/2020,286,5,30,Local - Social Contact,Sindh,Karachi,Smart
4/22/2020,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,Smart
4/22/2020,56,0,0,Local - Social Contact,Baluchistan,Quetta,Smart
4/22/2020,7,0,3,Local - Social Contact,Gilgit-Baltistan,Gilgit,Smart
4/22/2020,9,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/22/2020,2,0,0,Afghanistan,Khyber Pakhtunkhwa,Peshawar,Smart
4/22/2020,2,0,0,Iran/Taftan,Khyber Pakhtunkhwa,Peshawar,Smart
4/22/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,Smart
4/22/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,Smart
4/22/2020,29,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Smart
4/22/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,Smart
4/22/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,Smart
4/22/2020,17,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,Smart
4/22/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Smart
4/22/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,Smart
4/22/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,Smart
4/22/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurrum,Smart
4/22/2020,39,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/22/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,Smart
4/22/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Smart
4/22/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Smart
4/22/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/22/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,Smart
4/22/2020,262,7,0,Unknown,Punjab,Lahore,Smart
4/22/2020,2,0,5,Local - Social Contact,Sindh,Larkana,Smart
4/22/2020,78,0,0,Tableeghi Jamaat,Sindh,Khairpur,Smart
4/22/2020,12,0,10,Local - Social Contact,Sindh,Tando M. Khan,Smart
4/22/2020,10,0,0,Local - Social Contact,Sindh,Jamshoro,Smart
4/22/2020,6,0,0,Local - Social Contact,Sindh,Badin,Smart
4/22/2020,2,0,0,Local - Social Contact,Sindh,Sanghar,Smart
4/22/2020,4,0,0,Local - Social Contact,Sindh,Thatta,Smart
4/22/2020,38,0,18,Local - Social Contact,Sindh,Hyderabad,Smart
4/22/2020,155,2,32,Local - Social Contact,Sindh,Karachi,Smart
4/22/2020,15,1,0,Local - Social Contact,Sindh,Sukkur,Smart
4/23/2020,4,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,Smart
4/23/2020,55,0,0,Unknown,Baluchistan,Quetta,Smart
4/23/2020,10,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,Smart
4/23/2020,10,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/23/2020,14,1,3,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/23/2020,7,1,5,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,Smart
4/23/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,Smart
4/23/2020,0,0,6,Local - Social Contact,Khyber Pakhtunkhwa,Khyber,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,Smart
4/23/2020,1,0,10,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Smart
4/23/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,Smart
4/23/2020,3,0,10,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Smart
4/23/2020,4,0,11,Local - Social Contact,Khyber Pakhtunkhwa,Buner,Smart
4/23/2020,3,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,Smart
4/23/2020,0,0,25,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,Smart
4/23/2020,4,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,Smart
4/23/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,Smart
4/23/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,Smart
4/23/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Smart
4/23/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Torghar,Smart
4/23/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan upper,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pallas,Smart
4/23/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,Smart
4/23/2020,2,0,15,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,Smart
4/23/2020,0,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,Smart
4/23/2020,2,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Karak,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurrum,Smart
4/23/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,Smart
4/23/2020,0,0,11,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,Smart
4/23/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan,Smart
4/23/2020,2,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,Smart
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,Smart
4/23/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan,Smart
4/23/2020,23,0,0,Afghanistan,Khyber Pakhtunkhwa,Peshawar,Smart
4/23/2020,8,0,0,International Passenger,Khyber Pakhtunkhwa,Peshawar,Smart
4/23/2020,177,2,115,Unknown,Punjab,Lahore,Smart
4/23/2020,242,3,0,Local - Social Contact,Sindh,Karachi,Smart
4/23/2020,1,0,0,Local - Social Contact,Sindh,Khairpur,Smart
4/23/2020,14,1,0,Local - Social Contact,Sindh,Shaheed Benazirabad,Smart
4/23/2020,1,0,0,Local - Social Contact,Sindh,Sujawal,Smart
4/23/2020,1,0,0,Local - Social Contact,Sindh,Sanghar,Smart
4/23/2020,1,0,0,Local - Social Contact,Sindh,Ghotki,Smart
4/23/2020,25,0,8,Local - Social Contact,Sindh,Sukkur,Smart
4/23/2020,11,0,1,Local - Social Contact,Sindh,Larkana,Smart
4/23/2020,1,0,1,Local - Social Contact,Sindh,Dadu,Smart
4/23/2020,1,0,1,Local - Social Contact,Sindh,Jacobabad,Smart
4/23/2020,0,0,17,Local - Social Contact,Sindh,Hyderabad,Smart
4/23/2020,0,0,5,Local - Social Contact,Sindh,Tando M. Khan,Smart
4/24/2020,49,2,0,Local - Social Contact,Baluchistan,Quetta,Smart
4/24/2020,7,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,Smart
4/24/2020,10,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,Smart
4/24/2020,0,0,56,International Passenger,Khyber Pakhtunkhwa,Peshawar,Smart
4/24/2020,66,4,7,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,Smart
4/24/2020,4,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,Smart
4/24/2020,4,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,Smart
4/24/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,Smart
4/24/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,Smart
4/24/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,Smart
4/24/2020,6,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner,Smart
4/24/2020,4,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,Smart
4/24/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,Smart
4/24/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,Smart
4/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,Smart
4/24/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,Smart
4/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,Smart
4/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,Smart
4/24/2020,6,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,Smart
4/24/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,Smart
4/24/2020,84,3,20,Unknown,Punjab,Lahore,Smart
4/24/2020,243,2,24,Local - Social Contact,Sindh,Karachi,Smart
4/24/2020,8,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,Smart
